"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","flex-none src","flex-none","ml-[3px]","875rem] href","mr-0 src","h-4","truncate","pointer-events-none src"
"https://shopee.co.id/Sepatu-adidas-Adizero-Evo-SL-Broken-White-Pink-Green-Wanita-Womens-Premiumm-ORIGINAL-i.14250692.28137799696?extraParams=%7B%22display_model_id%22%3A261871525018%2C%22model_selection_logic%22%3A3%7D&sp_atk=01249d24-b760-4e83-be36-564ef77d6790&xptdk=01249d24-b760-4e83-be36-564ef77d6790","https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mb84u2l4iw2h74","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu adidas Adizero Evo SL Broken White Pink Green Wanita Womens Premiumm ORIGINAL","440.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100637&itemid=28137799696&shopid=14250692","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-56%","",""
"https://shopee.co.id/WBS-Jam-Tangan-Wanita-Analog-Quartz-Casual-Fashion-Strap-Rantai-Stainless-Steel-Couple-Pria-GN005-i.3720074.21592805915?extraParams=%7B%22display_model_id%22%3A118998373954%2C%22model_selection_logic%22%3A3%7D&sp_atk=cdbd1b9e-3884-4734-9ff8-20a702a68bd1&xptdk=cdbd1b9e-3884-4734-9ff8-20a702a68bd1","https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m970ztvc1ibx9e","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","WBS Jam Tangan Wanita Analog Quartz Casual Fashion Strap Rantai Stainless Steel Couple Pria GN005","17.200","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100534&itemid=21592805915&shopid=3720074","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-47%","Grosir","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/REBIRTH-Jam-Tangan-Wanita-Anti-Air-Kuarsa-Antik-Kasual-Tali-Kulit-Jam-Tangan-Cewek-Original-i.377307473.19180656309?extraParams=%7B%22display_model_id%22%3A196802521928%2C%22model_selection_logic%22%3A3%7D&sp_atk=9bba02b6-8dbc-4b5d-9350-88ed195fe929&xptdk=9bba02b6-8dbc-4b5d-9350-88ed195fe929","https://down-id.img.susercontent.com/file/id-11134207-7qul2-lio5vjtxniqeaf","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","REBIRTH Jam Tangan Wanita Anti Air Kuarsa Antik Kasual Tali Kulit Jam Tangan Cewek Original","97.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Utara","https://shopee.co.id/find_similar_products?catid=100534&itemid=19180656309&shopid=377307473","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-81%","Pilih 2, diskon 3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Jam-Tangan-Pria-A0142-Alloy-Band-Quartz-Watch-Murah-i.659664597.16221772964?extraParams=%7B%22display_model_id%22%3A134630373000%2C%22model_selection_logic%22%3A2%7D&sp_atk=1255494c-84b2-4dba-887d-60604b5844b2&xptdk=1255494c-84b2-4dba-887d-60604b5844b2","https://down-id.img.susercontent.com/file/1ffc892baf7017ead45c3423123b49c4","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Jam Tangan Pria A0142 Alloy Band Quartz Watch/Murah","14.900","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","Bogor","https://shopee.co.id/find_similar_products?catid=100534&itemid=16221772964&shopid=659664597","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-34%","",""
"https://shopee.co.id/Sunlifex-Jam-Tangan-Wanita-8005-Original-Santai-Kuarsa-Tali-Kulit-Jam-Wanita-Anti-Air-Jam-Tangan-Cewek-i.899116632.23517034033?extraParams=%7B%22display_model_id%22%3A183691604197%2C%22model_selection_logic%22%3A3%7D&sp_atk=f474e51e-820e-40a3-b5aa-dec3a51d6e73&xptdk=f474e51e-820e-40a3-b5aa-dec3a51d6e73","https://down-id.img.susercontent.com/file/sg-11134201-23010-g3vsmhmmo1lv48","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Sunlifex Jam Tangan Wanita 8005 Original Santai Kuarsa Tali Kulit Jam Wanita Anti Air Jam Tangan Cewek","63.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Jakarta Utara","https://shopee.co.id/find_similar_products?catid=100534&itemid=23517034033&shopid=899116632","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-79%","Pilih 2, diskon 3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/WBS-Jam-Tangan-Wanita-Analog-Quartz-Casual-Fashion-Strap-Rantai-Stainless-Steel-Couple-Pria-RM099-i.3720074.19592811776?extraParams=%7B%22display_model_id%22%3A138733254711%2C%22model_selection_logic%22%3A2%7D&sp_atk=3f34f96d-a742-4686-8136-de3f4dcdbccb&xptdk=3f34f96d-a742-4686-8136-de3f4dcdbccb","https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m9o7mnsgfjiq93","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","WBS Jam Tangan Wanita Analog Quartz Casual Fashion Strap Rantai Stainless Steel Couple Pria RM099","17.100","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100534&itemid=19592811776&shopid=3720074","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-46%","Grosir","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/BAJ-JAM-TANGAN-WANITA-PRIA-DIGITAL-RUBBER-LED-WATCH-ORIGINAL-HIGH-QUALITY-PREMIUM-JF087-i.132868091.15324489607?extraParams=%7B%22display_model_id%22%3A141140174143%2C%22model_selection_logic%22%3A2%7D&sp_atk=880f0b5f-1955-4e05-8ca4-05c1abf77046&xptdk=880f0b5f-1955-4e05-8ca4-05c1abf77046","https://down-id.img.susercontent.com/file/id-11134207-7rbk8-ma0kmbx5n9q31b","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","BAJ JAM TANGAN WANITA PRIA DIGITAL RUBBER LED WATCH ORIGINAL HIGH QUALITY PREMIUM JF087","11.500","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100534&itemid=15324489607&shopid=132868091","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-45%","Grosir","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Jam-Tangan-Jhui-Harajuku-Dial-Bulat-Motif-Mickey-Strap-Pu-Analog-Quartz-i.84976950.18104454218?extraParams=%7B%22display_model_id%22%3A48809754005%2C%22model_selection_logic%22%3A2%7D&sp_atk=7a179902-6696-47ff-8b3d-ff1cf6f0b5c1&xptdk=7a179902-6696-47ff-8b3d-ff1cf6f0b5c1","https://down-id.img.susercontent.com/file/92cf060bd1f674207cf647f6ff3c01ef","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jam Tangan Jhui Harajuku Dial Bulat Motif Mickey Strap Pu Analog Quartz","16.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=18104454218&shopid=84976950","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-36%","Pilih 5, diskon 2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Jam-Tangan-Wanita-A0207-Murah-Ins-Simple-Temperament-Waterproof-Watches-i.659664597.23579513928?extraParams=%7B%22display_model_id%22%3A69696263738%2C%22model_selection_logic%22%3A3%7D&sp_atk=eaaf8c3f-2778-4712-b66f-a9901c155aab&xptdk=eaaf8c3f-2778-4712-b66f-a9901c155aab","https://down-id.img.susercontent.com/file/id-11134201-7r98z-lqn4sce1j70w1b","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Jam Tangan Wanita A0207 /Murah/Ins Simple Temperament Waterproof Watches","18.295","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Bogor","https://shopee.co.id/find_similar_products?catid=100534&itemid=23579513928&shopid=659664597","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-56%","",""
"https://shopee.co.id/Jam-Tangan-Casual-Wanita-Analog-Kecil-Dial-Bulat-Dengan-Strap-Pu-Leather-Fashion-i.28824240.12413935542?extraParams=%7B%22display_model_id%22%3A120623810297%2C%22model_selection_logic%22%3A2%7D&sp_atk=b5b86c98-e0d8-4f68-ba18-3e8da1f7eedc&xptdk=b5b86c98-e0d8-4f68-ba18-3e8da1f7eedc","https://down-id.img.susercontent.com/file/d565281eefa19aad186e884957c3252b","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jam Tangan Casual Wanita Analog Kecil Dial Bulat Dengan Strap Pu Leather Fashion","13.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Tangerang","https://shopee.co.id/find_similar_products?catid=100534&itemid=12413935542&shopid=28824240","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-46%","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/EN-LIGNE-Jam-Tangan-Pria-Analog-Quartz-Set-dengan-Dompet-Untuk-Gift-Kado-Hampers-i.439107271.11059181395?extraParams=%7B%22display_model_id%22%3A57523389543%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0a28868-96c2-4d76-8ba8-d77a72fde5b9&xptdk=c0a28868-96c2-4d76-8ba8-d77a72fde5b9","https://down-id.img.susercontent.com/file/id-11134207-7rash-m5jh868jga1f84","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","EN LIGNE - Jam Tangan Pria Analog Quartz Set dengan  Dompet Untuk Gift Kado Hampers","47.344","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","Tangerang","https://shopee.co.id/find_similar_products?catid=100534&itemid=11059181395&shopid=439107271","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-61%","Hadiah Gratis",""
"https://shopee.co.id/Jam-Tangan-Kecil-Wanita-Strap-Pu-Analog-Fashion-Quartz-Dial-Kotak-Jam-Tangan-Casual-Wanita-i.28824240.9790703100?extraParams=%7B%22display_model_id%22%3A111757182564%2C%22model_selection_logic%22%3A2%7D&sp_atk=dcd02f66-62e9-48c2-87bf-856200faf463&xptdk=dcd02f66-62e9-48c2-87bf-856200faf463","https://down-id.img.susercontent.com/file/d490705b825d67009e89cccee0d84f21","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jam Tangan Kecil Wanita Strap Pu Analog Fashion Quartz Dial Kotak / Jam Tangan Casual Wanita","15.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Tangerang","https://shopee.co.id/find_similar_products?catid=100534&itemid=9790703100&shopid=28824240","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-38%","Pilih 5, diskon 2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/WBS-Jam-Tangan-LED-Digital-Pria-Wanita-Rubber-Electronic-Fashion-Couple-Anak-Remaja-Premium-RM082-i.3720074.23341881535?extraParams=%7B%22display_model_id%22%3A137575783004%2C%22model_selection_logic%22%3A2%7D&sp_atk=ae11183e-83c9-45e8-b1a2-56b1383525fa&xptdk=ae11183e-83c9-45e8-b1a2-56b1383525fa","https://down-id.img.susercontent.com/file/id-11134207-7rbkb-mai7k9nzvxq08c","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","WBS Jam Tangan LED Digital Pria Wanita Rubber Electronic Fashion Couple Anak Remaja Premium RM082","13.300","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100534&itemid=23341881535&shopid=3720074","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-47%","Grosir","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Jam-Tangan-Wanita-Murah-Fashion-Casual-Quartz-Analog-Women-Leather-Watch-i.508634194.11953112806?extraParams=%7B%22display_model_id%22%3A265186224284%2C%22model_selection_logic%22%3A2%7D&sp_atk=62820aec-6579-4c0f-a719-04934006a44c&xptdk=62820aec-6579-4c0f-a719-04934006a44c","https://down-id.img.susercontent.com/file/sg-11134201-822y0-mi2i6w8jg3cw74","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Jam Tangan Wanita Murah Fashion Casual Quartz Analog Women Leather Watch","18.800","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Kab. Tangerang","https://shopee.co.id/find_similar_products?catid=100534&itemid=11953112806&shopid=508634194","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-60%","Pilih 10, diskon 7%",""
"https://shopee.co.id/JAM-TANGAN-PRIA-WANITA-CEWEK-LED-WATCH-RUBBER-WARNA-TOP-QUALlTY-i.21319009.17974279389?extraParams=%7B%22display_model_id%22%3A138908463533%2C%22model_selection_logic%22%3A3%7D&sp_atk=8f14429f-48e2-4202-8875-f3677e651857&xptdk=8f14429f-48e2-4202-8875-f3677e651857","https://down-id.img.susercontent.com/file/df7d1f94b6ade2ba9e44f897527cb4dd","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","JAM TANGAN PRIA WANITA CEWEK LED WATCH RUBBER WARNA TOP QUALlTY","33.812","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Surabaya","https://shopee.co.id/find_similar_products?catid=100534&itemid=17974279389&shopid=21319009","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-39%","",""
"https://shopee.co.id/-COD-Jam-Tangan-Wanita-Gaya-Retro-Untuk-Bisnis-i.28824240.10375173065?extraParams=%7B%22display_model_id%22%3A77916979359%2C%22model_selection_logic%22%3A2%7D&sp_atk=c0fa31e7-d0d6-4edd-b73b-d8f2d1a27ea6&xptdk=c0fa31e7-d0d6-4edd-b73b-d8f2d1a27ea6","https://down-id.img.susercontent.com/file/16e722649811b6bfa3def6e9f1eee5f0","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","[COD] Jam Tangan Wanita Gaya Retro Untuk Bisnis","13.300","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Tangerang","https://shopee.co.id/find_similar_products?catid=100534&itemid=10375173065&shopid=28824240","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-45%","Pilih 5, diskon 2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/b4d1b8a78b3621dbdf4a.svg"
"https://shopee.co.id/Casio-General-A158WA-1D-A158WA-1DF-Jam-Tangan-Unisex-Digital-Stainless-Steel-Silver-i.44608769.906652169?extraParams=%7B%22display_model_id%22%3A31159655893%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed97e80e-acb1-4540-af61-0920b7f34570&xptdk=ed97e80e-acb1-4540-af61-0920b7f34570","https://down-id.img.susercontent.com/file/id-11134207-7r98v-lxrxd5qrun1a83","https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c","Casio General A158WA-1D / A158WA-1DF Jam Tangan Unisex Digital Stainless Steel Silver","368.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=906652169&shopid=44608769","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-25%","",""
"https://shopee.co.id/Casio-General-F-91W-1D-F-91W-3D-F91W-1DG-F91WG-9Q-Jam-Tangan-Pria-Digital-Karet-Hitam-i.44608769.813467715?extraParams=%7B%22display_model_id%22%3A1051387668%2C%22model_selection_logic%22%3A3%7D&sp_atk=500959f6-dcf4-4e9a-ba68-8c08d23ff177&xptdk=500959f6-dcf4-4e9a-ba68-8c08d23ff177","https://down-id.img.susercontent.com/file/8dc40086f9ae27d6e699e015a435c0ee","https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c","Casio General F-91W-1D / F-91W-3D / F91W-1DG / F91WG-9Q Jam Tangan Pria Digital Karet Hitam","238.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=813467715&shopid=44608769","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-28%","",""
"https://shopee.co.id/Casio-Retro-A159WA-N1DF-Digital-Dial-Stainless-Steel-Strap-i.100465648.3958879558?extraParams=%7B%22display_model_id%22%3A51499040953%2C%22model_selection_logic%22%3A3%7D&sp_atk=dbff73fd-9de7-4d21-82a2-c34e45643d03&xptdk=dbff73fd-9de7-4d21-82a2-c34e45643d03","https://down-id.img.susercontent.com/file/4c96ae31ae05967084759a0dd52c84d7","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Casio Retro A159WA-N1DF Digital Dial Stainless Steel Strap","398.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=3958879558&shopid=100465648","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-17%","",""
"https://shopee.co.id/Casio-General-F-91WM-7ADF-F91WM-7ADF-F91W-7A-Jam-Tangan-Unisex-Digital-Dial-Black-Silver-Resin-Band-i.44608769.27100029347?extraParams=%7B%22display_model_id%22%3A240831647328%2C%22model_selection_logic%22%3A3%7D&sp_atk=b3af8274-6b2f-406a-a047-ea514101dfd1&xptdk=b3af8274-6b2f-406a-a047-ea514101dfd1","https://down-id.img.susercontent.com/file/id-11134207-7r98p-lvc32viqasncb1","https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c","Casio General F-91WM-7ADF / F91WM-7ADF F91W 7A Jam Tangan Unisex Digital Dial Black Silver Resin Band","258.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=27100029347&shopid=44608769","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-30%","",""
"https://shopee.co.id/Casio-General-Vintage-A168WA-1W-Jam-Tangan-Unisex-Digital-Retro-Stainless-Steel-Silver-i.44608769.11824090052?extraParams=%7B%22display_model_id%22%3A66832575209%2C%22model_selection_logic%22%3A3%7D&sp_atk=264ddc85-5609-463f-8dd8-e408670f7a0f&xptdk=264ddc85-5609-463f-8dd8-e408670f7a0f","https://down-id.img.susercontent.com/file/704ba7dbb3d8adb0313ddd9f759b9e00","https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c","Casio General Vintage A168WA-1W Jam Tangan Unisex Digital Retro Stainless Steel Silver","468.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=11824090052&shopid=44608769","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-28%","",""
"https://shopee.co.id/Casio-General-MQ24-MQ-24-1B-1B2-MQ-24-1E-1B3-7B-7E-Jam-Tangan-Unisex-Analog-Karet-(Dapat-Box-Mika)-i.44608769.815686161?extraParams=%7B%22display_model_id%22%3A699773986%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c0caed8-c89f-41b7-95aa-6a8d278cb2da&xptdk=7c0caed8-c89f-41b7-95aa-6a8d278cb2da","https://down-id.img.susercontent.com/file/0ae1c305bb64e9089ed0eeda69e97b16","https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c","Casio General MQ24 / MQ 24-1B 1B2 / MQ-24-1E 1B3 7B 7E Jam Tangan Unisex Analog Karet (Dapat Box Mika)","169.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=815686161&shopid=44608769","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-32%","",""
"https://shopee.co.id/Casio-Original-LTP-V007L-Series-Jam-Tangan-Wanita-Leather-i.100465648.16165923938?extraParams=%7B%22display_model_id%22%3A79690540304%2C%22model_selection_logic%22%3A3%7D&sp_atk=0df6334a-36ff-4a7b-b52f-d49919448644&xptdk=0df6334a-36ff-4a7b-b52f-d49919448644","https://down-id.img.susercontent.com/file/sg-11134201-22110-1dubo67fnsjvbe","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Casio Original LTP-V007L Series - Jam Tangan Wanita - Leather","318.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100534&itemid=16165923938&shopid=100465648","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-24%","",""
"https://shopee.co.id/Jam-Tangan-Pria-Casio-AE-1200-WHD-Digital-Rantai-Stainless-Anti-Air-i.215104621.4556150334?extraParams=%7B%22display_model_id%22%3A31294658379%2C%22model_selection_logic%22%3A2%7D&sp_atk=451d1875-c026-41f3-b697-bfa9b1639530&xptdk=451d1875-c026-41f3-b697-bfa9b1639530","https://down-id.img.susercontent.com/file/667a9a9978268bc5475ba460a579ca21","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jam Tangan Pria Casio AE-1200 WHD Digital Rantai Stainless Anti Air","104.500","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","Depok","https://shopee.co.id/find_similar_products?catid=100534&itemid=4556150334&shopid=215104621","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-1%","",""
"https://shopee.co.id/Jam-Tangan-Casio-F-91W-Jam-Tangan-Murah-Casio-F91W-i.702102634.19635965676?extraParams=%7B%22display_model_id%22%3A69014206554%2C%22model_selection_logic%22%3A2%7D&sp_atk=36d00002-de56-4f3a-a45d-df2dc3b5489c&xptdk=36d00002-de56-4f3a-a45d-df2dc3b5489c","https://down-id.img.susercontent.com/file/d31cecae78b8fc76dbda95469654d160","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jam Tangan Casio F-91W / Jam Tangan Murah Casio F91W","23.999","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","Yogyakarta","https://shopee.co.id/find_similar_products?catid=100534&itemid=19635965676&shopid=702102634","","","Grosir",""
